Voltage,Current,Temperature
3.42848,-1.37410,24.71226
3.42815,-1.37665,24.71226
3.42781,-1.37665,24.71226
3.42764,-1.37921,24.71226
3.42730,-1.37921,24.71226
3.42714,-1.37921,24.71226
3.42258,-1.61418,24.71226
3.41938,-1.76998,24.71226
3.41820,-1.81340,24.71226
3.41770,-1.82617,24.71226
3.41719,-1.82873,24.71226
3.41685,-1.83128,24.71226
3.41669,-1.83128,24.71226
3.41635,-1.83128,24.71226
3.41601,-1.83128,24.71226
3.41567,-1.83128,24.71226
3.42022,-1.57076,24.71226
3.42258,-1.43029,24.71226
3.42343,-1.38687,24.71226
3.42360,-1.37155,24.71226
3.42360,-1.36899,24.71226
3.42343,-1.36899,24.71226
3.42326,-1.36899,24.71226
3.42326,-1.36644,24.71226
3.42309,-1.36899,24.71226
3.42292,-1.36644,24.71226
3.43388,-0.75601,24.71226
3.44062,-0.40099,24.71226
3.44298,-0.29627,24.71226
3.44365,-0.27073,24.71226
3.44399,-0.26307,24.71226
3.44416,-0.26052,24.71226
3.44433,-0.26052,24.71226
3.44450,-0.26052,24.71226
3.44450,-0.26052,24.71226
3.44467,-0.26052,24.71226
3.44883,0.08939,24.71226
3.45237,0.18645,24.71226
3.45372,0.21965,24.71226
3.45422,0.22732,24.71226
3.45456,0.22987,24.71226
3.45473,0.22987,24.71226
3.45490,0.22987,24.71226
3.45507,0.22987,24.71226
3.45524,0.22987,24.71226
3.45540,0.23242,24.71226
3.46063,0.50571,24.71226
3.46383,0.66918,24.71226
3.46501,0.71515,24.71226
3.46552,0.72792,24.71226
3.46586,0.73303,24.71226
3.46619,0.73303,24.71226
3.46636,0.73303,24.71226
3.46653,0.73303,24.71226
3.46687,0.73558,24.71226
3.46704,0.73303,24.71226
3.45647,-0.21199,24.71226
3.44770,-0.41376,24.71226
3.44534,-0.46484,24.71226
3.44450,-0.47761,24.71226
3.44416,-0.48272,24.71226
3.44399,-0.48272,24.71226
3.44382,-0.48272,24.71226
3.44365,-0.48272,24.71226
3.44365,-0.48528,24.71226
3.44349,-0.48272,24.71226
3.44045,-0.64618,24.71226
3.43860,-0.74579,24.71226
3.43792,-0.77389,24.71226
3.43759,-0.78155,24.71226
3.43742,-0.78411,24.71226
3.43725,-0.78411,24.71226
3.43708,-0.78411,24.71226
3.43691,-0.78666,24.71226
3.43691,-0.78666,24.71226
3.43674,-0.78411,24.71226
3.43910,-0.65129,24.71226
3.44045,-0.57467,24.71226
3.44096,-0.54658,24.71226
3.44113,-0.53891,24.71226
3.44113,-0.53891,24.71226
3.44113,-0.53891,24.71226
3.44113,-0.53891,24.71226
3.44096,-0.53891,24.71226
3.44096,-0.53891,24.71226
3.44096,-0.53636,24.71226
3.44382,-0.38056,24.71226
3.44551,-0.29117,24.71226
3.44618,-0.26052,24.71226
3.44635,-0.25285,24.71226
3.44652,-0.25030,24.71226
3.44652,-0.25030,24.71226
3.44652,-0.25030,24.71226
3.44652,-0.24775,24.71226
3.44669,-0.24775,24.71226
3.44669,-0.24775,24.71226
3.46704,2.25784,24.71226
3.48575,2.24507,24.71226
3.49165,2.23485,24.71226
3.49401,2.22974,24.71226
3.49502,2.22719,24.71226
3.49569,2.22719,24.71226
3.49637,2.22719,24.71226
3.49704,2.22719,24.71226
3.49738,2.22463,24.71226
3.49788,2.22463,24.71226
3.48187,0.64874,24.71226
3.47310,0.65130,24.71226
3.47074,0.65130,24.71226
3.46973,0.65130,24.71226
3.46956,0.65130,24.71226
3.46956,0.65130,24.71226
3.46956,0.65130,24.71226
3.46956,0.65130,24.71226
3.46956,0.65130,24.71226
3.46973,0.65130,24.71226
3.46354,0.00000,24.71226
3.45933,0.00000,24.71226
3.45815,0.00255,24.71226
3.45764,0.00255,24.71226
3.45731,-0.00511,24.71226
3.45714,-0.00511,24.71226
3.45714,-0.00511,24.71226
3.45714,-0.00511,24.71226
3.45697,-0.00511,24.71226
3.45697,-0.00511,24.71226
3.45579,-0.06641,24.71226
3.45512,-0.09961,24.71226
3.45478,-0.10983,24.71226
3.45478,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11493,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.71226
3.45427,-0.11238,24.81741
3.45427,-0.11238,24.81741
3.45427,-0.11238,24.81741
3.45427,-0.11238,24.81741
3.45427,-0.11493,24.81741
3.45427,-0.11238,24.81741
3.45444,-0.11238,24.81741
3.45444,-0.11493,24.81741
3.45444,-0.11238,24.81741
3.45444,-0.11238,24.81741
3.45444,-0.11238,24.81741
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11238,24.71226
3.45444,-0.11493,24.71226
3.45444,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45461,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45478,-0.11238,24.71226
3.45461,-0.11493,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11493,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11493,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11493,24.71226
3.45478,-0.11493,24.71226
3.45478,-0.11493,24.71226
3.45478,-0.11493,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11238,24.71226
3.45478,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45478,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11493,24.71226
3.45495,-0.11238,24.71226
3.45495,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11493,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11238,24.71226
3.45512,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11238,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11238,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45529,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45545,-0.11493,24.71226
3.45529,-0.12004,24.71226
3.45529,-0.12260,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45529,-0.12515,24.71226
3.45444,-0.17368,24.71226
3.45394,-0.19411,24.71226
3.45377,-0.19922,24.71226
3.45377,-0.20177,24.71226
3.45377,-0.20177,24.71226
3.45377,-0.20433,24.71226
3.45377,-0.20433,24.71226
3.45377,-0.20433,24.71226
3.45360,-0.20433,24.71226
3.45360,-0.20177,24.71226
3.45124,-0.33969,24.71226
3.44888,-0.46229,24.71226
3.44821,-0.49294,24.71226
3.44787,-0.50060,24.71226
3.44770,-0.50316,24.71226
3.44770,-0.50316,24.71226
3.44753,-0.50316,24.71226
3.44753,-0.50571,24.71226
3.44736,-0.50316,24.71226
3.44736,-0.50571,24.71226
3.44163,-0.81475,24.71226
3.43809,-0.99609,24.71226
3.43691,-1.04718,24.71226
3.43641,-1.06506,24.71226
3.43590,-1.07016,24.71226
3.43573,-1.07016,24.71226
3.43556,-1.07016,24.71226
3.43540,-1.07272,24.71226
3.43523,-1.07016,24.71226
3.43506,-1.07272,24.71226
3.41787,-2.78907,24.71226
3.40657,-2.79928,24.71226
3.40269,-2.80694,24.71226
3.40118,-2.80950,24.71226
3.40017,-2.81205,24.71226
3.39949,-2.81461,24.71226
3.39899,-2.81461,24.71226
3.39848,-2.81461,24.71226
3.39781,-2.81461,24.71226
3.39747,-2.81716,24.71226
3.38736,-3.71620,24.71226
3.38179,-3.72386,24.71226
3.37927,-3.73152,24.71226
3.37809,-3.73408,24.71226
3.37707,-3.73663,24.71226
3.37640,-3.73663,24.71226
3.37573,-3.73919,24.71226
3.37522,-3.73919,24.71226
3.37455,-3.73919,24.71226
3.37404,-3.73919,24.71226
3.37623,-3.58339,24.71226
3.37775,-3.47867,24.71226
3.37775,-3.45313,24.71226
3.37741,-3.44547,24.71226
3.37707,-3.44291,24.71226
3.37674,-3.44291,24.71226
3.37640,-3.44291,24.71226
3.37589,-3.44291,24.71226
3.37556,-3.44291,24.71226
3.37505,-3.44291,24.60710
3.37438,-3.45568,24.60710
3.37387,-3.46335,24.60710
3.37337,-3.46590,24.60710
3.37303,-3.46845,24.60710
3.37252,-3.46845,24.60710
3.37219,-3.46845,24.60710
3.37168,-3.46845,24.60710
3.37134,-3.47101,24.60710
3.37084,-3.47101,24.60710
3.37050,-3.47101,24.60710
3.38988,-1.59375,24.60710
3.40084,-1.58609,24.60710
3.40438,-1.57843,24.60710
3.40539,-1.57587,24.60710
3.40590,-1.57587,24.60710
3.40623,-1.57587,24.60710
3.40623,-1.57587,24.60710
3.40640,-1.57587,24.60710
3.40640,-1.57587,24.60710
3.40657,-1.57587,24.60710
3.39680,-2.64093,24.60710
3.38752,-2.72011,24.60710
3.38500,-2.74309,24.60710
3.38382,-2.75075,24.60710
3.38331,-2.75331,24.60710
3.38297,-2.75586,24.60710
3.38264,-2.75586,24.60710
3.38230,-2.75586,24.60710
3.38196,-2.75586,24.60710
3.38162,-2.75586,24.60710
3.37202,-3.26668,24.60710
3.36612,-3.56040,24.60710
3.36376,-3.64724,24.60710
3.36275,-3.67278,24.60710
3.36207,-3.68300,24.60710
3.36157,-3.68300,24.60710
3.36106,-3.68555,24.60710
3.36056,-3.68555,24.60710
3.36005,-3.68555,24.60710
3.35954,-3.68811,24.60710
3.36881,-3.15430,24.60710
3.37471,-2.83504,24.60710
3.37674,-2.72266,24.60710
3.37707,-2.69456,24.60710
3.37724,-2.68690,24.60710
3.37707,-2.68435,24.60710
3.37691,-2.68435,24.60710
3.37674,-2.68435,24.60710
3.37674,-2.68435,24.60710
3.37657,-2.68435,24.60710
3.40248,0.03065,24.60710
3.42034,0.07662,24.60710
3.42709,0.09195,24.60710
3.42945,0.09450,24.60710
3.43046,0.09450,24.60710
3.43113,0.09450,24.60710
3.43164,0.09706,24.60710
3.43214,0.09450,24.60710
3.43265,0.09706,24.60710
3.43299,0.09706,24.60710
3.51845,4.91156,24.60710
3.52570,5.06992,24.60710
3.52907,5.10312,24.60710
3.53143,5.10823,24.60710
3.53311,5.10823,24.60710
3.53480,5.10567,24.60710
3.53632,5.10312,24.60710
3.53750,5.10056,24.60710
3.53884,5.10056,24.60710
3.54002,5.09801,24.60710
3.52216,3.09814,24.60710
3.51019,3.10069,24.60710
3.50715,3.10580,24.60710
3.50665,3.10836,24.60710
3.50682,3.10836,24.60710
3.50732,3.11091,24.60710
3.50783,3.11091,24.71226
3.50816,3.10836,24.71226
3.50884,3.11091,24.71226
3.50934,3.11091,24.71226
3.50800,3.00875,24.71226
3.50732,2.94489,24.71226
3.50732,2.92701,24.71226
3.50783,2.92191,24.60710
3.50816,2.92191,24.71226
3.50867,2.92191,24.71226
3.50901,2.92191,24.71226
3.50951,2.92191,24.71226
3.50985,2.92191,24.71226
3.51036,2.91935,24.71226
3.45663,-0.12770,24.71226
3.45259,-0.25541,24.71226
3.45090,-0.28861,24.71226
3.45006,-0.29627,24.71226
3.44955,-0.29883,24.71226
3.44905,-0.30138,24.71226
3.44871,-0.30138,24.71226
3.44837,-0.30138,24.71226
3.44821,-0.30138,24.71226
3.44787,-0.30138,24.71226
3.42275,-2.55154,24.71226
3.40809,-2.68946,24.71226
3.40202,-2.74309,24.71226
3.40000,-2.75842,24.71226
3.39865,-2.76608,24.71226
3.39781,-2.76863,24.71226
3.39696,-2.76863,24.71226
3.39629,-2.76863,24.71226
3.39562,-2.76863,24.71226
3.39494,-2.76863,24.71226
3.38382,-3.35097,24.71226
3.37758,-3.64213,24.71226
3.37488,-3.74174,24.71226
3.37337,-3.76984,24.71226
3.37252,-3.78005,24.71226
3.37151,-3.78261,24.71226
3.37084,-3.78516,24.60710
3.37016,-3.78516,24.60710
3.36949,-3.78516,24.60710
3.36881,-3.78516,24.60710
3.36190,-4.12485,24.60710
3.35752,-4.32407,24.60710
3.35516,-4.39559,24.60710
3.35415,-4.41347,24.60710
3.35331,-4.41857,24.60710
3.35246,-4.42113,24.60710
3.35162,-4.42368,24.60710
3.35095,-4.42368,24.60710
3.35027,-4.42624,24.60710
3.34960,-4.42624,24.60710
3.34977,-4.37516,24.60710
3.34977,-4.34706,24.60710
3.34926,-4.33940,24.60710
3.34876,-4.33684,24.60710
3.34808,-4.33684,24.60710
3.34758,-4.33684,24.60710
3.34690,-4.33940,24.60710
3.34640,-4.33940,24.60710
3.34572,-4.33940,24.60710
3.34522,-4.33940,24.60710
3.34758,-4.17849,24.60710
3.34926,-4.06866,24.60710
3.34926,-4.04057,24.60710
3.34909,-4.03291,24.60710
3.34876,-4.03035,24.60710
3.34825,-4.03035,24.60710
3.34774,-4.03035,24.60710
3.34741,-4.03291,24.60710
3.34690,-4.03291,24.60710
3.34656,-4.03291,24.60710
3.33359,-5.21800,24.60710
3.32566,-5.23588,24.60710
3.32280,-5.24610,24.60710
3.32128,-5.25376,24.60710
3.32027,-5.25632,24.60710
3.31943,-5.25632,24.60710
3.31858,-5.25887,24.60710
3.31774,-5.26142,24.60710
3.31707,-5.26142,24.60710
3.31639,-5.26398,24.60710
3.33578,-3.25902,24.60710
3.34758,-3.24625,24.60710
3.35196,-3.23348,24.60710
3.35314,-3.22837,24.60710
3.35348,-3.22837,24.60710
3.35348,-3.22837,24.60710
3.35348,-3.22837,24.60710
3.35331,-3.22837,24.60710
3.35314,-3.22837,24.60710
3.35314,-3.22837,24.60710
3.34437,-3.69321,24.60710
3.33898,-3.96139,24.60710
3.33679,-4.05334,24.60710
3.33578,-4.08143,24.60710
3.33510,-4.08910,24.60710
3.33477,-4.09165,24.60710
3.33426,-4.09421,24.60710
3.33375,-4.09421,24.60710
3.33342,-4.09421,24.60710
3.33308,-4.09421,24.60710
3.35887,-1.71379,24.60710
3.37168,-1.70358,24.60710
3.37657,-1.69847,24.60710
3.37809,-1.69336,24.60710
3.37876,-1.69336,24.60710
3.37910,-1.69336,24.60710
3.37943,-1.69081,24.60710
3.37960,-1.69081,24.60710
3.37977,-1.69336,24.60710
3.38011,-1.69336,24.60710
3.37185,-2.15565,24.60710
3.36477,-2.51833,24.60710
3.36258,-2.62816,24.60710
3.36174,-2.65625,24.60710
3.36140,-2.66647,24.60710
3.36123,-2.66647,24.60710
3.36106,-2.66902,24.60710
3.36089,-2.66902,24.60710
3.36056,-2.66902,24.60710
3.36056,-2.66902,24.60710
3.38747,0.00511,24.60710
3.40467,0.03831,24.60710
3.41057,0.04597,24.60710
3.41242,0.04853,24.60710
3.41343,0.04853,24.60710
3.41427,0.04853,24.60710
3.41478,0.04853,24.60710
3.41545,0.04853,24.60710
3.41579,0.04853,24.60710
3.41630,0.05108,24.60710
3.40977,-1.02164,24.60710
3.40303,-0.87094,24.60710
3.40151,-0.83774,24.60710
3.40101,-0.82497,24.60710
3.40101,-0.82242,24.60710
3.40101,-0.82242,24.60710
3.40118,-0.82242,24.60710
3.40118,-0.81986,24.60710
3.40135,-0.82242,24.60710
3.40151,-0.82242,24.60710
3.41697,0.41121,24.60710
3.42776,0.69727,24.60710
3.43214,0.79178,24.60710
3.43366,0.81476,24.60710
3.43450,0.81987,24.60710
3.43518,0.82242,24.60710
3.43568,0.82242,24.60710
3.43619,0.82498,24.60710
3.43653,0.82242,24.60710
3.43703,0.82242,24.60710
3.42191,-0.93990,24.60710
3.41213,-0.83263,24.60710
3.40876,-0.79943,24.60710
3.40775,-0.78921,24.60710
3.40725,-0.78921,24.60710
3.40708,-0.78921,24.60710
3.40691,-0.78666,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78666,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78666,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78666,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78921,24.60710
3.40691,-0.78921,24.60710
3.40708,-0.78921,24.60710
3.40708,-0.78921,24.60710
3.39848,-1.66782,24.60710
3.39258,-1.68059,24.60710
3.39056,-1.68570,24.60710
3.38972,-1.68570,24.60710
3.38938,-1.68825,24.60710
3.38904,-1.68825,24.60710
3.38887,-1.68825,24.60710
3.38870,-1.68570,24.60710
3.38854,-1.68825,24.60710
3.38837,-1.68825,24.60710
3.38786,-1.70358,24.60710
3.38752,-1.71379,24.60710
3.38736,-1.71635,24.60710
3.38719,-1.71635,24.60710
3.38702,-1.71635,24.60710
3.38685,-1.71890,24.60710
3.38668,-1.71635,24.60710
3.38651,-1.71635,24.60710
3.38634,-1.71635,24.60710
3.38634,-1.71635,24.60710
3.36578,-3.63702,24.60710
3.35415,-3.66512,24.60710
3.34960,-3.68300,24.60710
3.34758,-3.68811,24.60710
3.34656,-3.69321,24.60710
3.34589,-3.69321,24.60710
3.34522,-3.69321,24.60710
3.34437,-3.69577,24.60710
3.34387,-3.69577,24.60710
3.34336,-3.69577,24.60710
3.36308,-1.61163,24.60710
3.37657,-1.60397,24.60710
3.38061,-1.59886,24.60710
3.38196,-1.59631,24.60710
3.38264,-1.59631,24.60710
3.38280,-1.59631,24.60710
3.38297,-1.59375,24.60710
3.38297,-1.59375,24.60710
3.38297,-1.59631,24.60710
3.38314,-1.59631,24.60710
3.38955,-1.24129,24.60710
3.39460,-0.98843,24.60710
3.39612,-0.91692,24.60710
3.39680,-0.89649,24.60710
3.39713,-0.88882,24.60710
3.39730,-0.88627,24.60710
3.39764,-0.88627,24.60710
3.39781,-0.88627,24.60710
3.39781,-0.88371,24.60710
3.39798,-0.88371,24.60710
3.39814,-0.88627,24.60710
3.39831,-0.88371,24.60710
3.39831,-0.88371,24.60710
3.39848,-0.88627,24.60710
3.39865,-0.88371,24.60710
3.39865,-0.88627,24.60710
3.39882,-0.88371,24.60710
3.39882,-0.88371,24.60710
3.39899,-0.88371,24.60710
3.39899,-0.88371,24.60710
3.42894,2.24762,24.60710
3.44883,2.23230,24.60710
3.45625,2.21952,24.60710
3.45894,2.21442,24.60710
3.46046,2.21186,24.60710
3.46147,2.20931,24.60710
3.46248,2.20931,24.60710
3.46316,2.20931,24.60710
3.46383,2.20931,24.60710
3.46468,2.20675,24.60710
3.50227,5.99450,24.60710
3.52873,5.99706,24.60710
3.53632,5.99706,24.60710
3.54002,5.99706,24.60710
3.54238,5.99706,24.60710
3.54390,5.99706,24.60710
3.54559,5.99706,24.60710
3.54710,5.99706,24.60710
3.54845,5.99706,24.60710
3.54963,5.99706,24.60710
3.55081,5.99706,24.60710
3.55216,5.99706,24.60710
3.55317,5.99706,24.60710
3.55435,5.99706,24.60710
3.55553,5.99706,24.60710
3.55654,5.99706,24.60710
3.55772,5.99706,24.60710
3.55857,5.99706,24.60710
3.55975,5.99706,24.60710
3.56059,5.99706,24.60710
3.54879,4.76087,24.60710
3.54272,4.76598,24.60710
3.54120,4.77364,24.60710
3.54104,4.77619,24.60710
3.54154,4.77619,24.60710
3.54205,4.77364,24.60710
3.54255,4.77364,24.60710
3.54323,4.77364,24.60710
3.54373,4.77364,24.60710
3.54424,4.77108,24.60710
3.53446,3.69325,24.60710
3.52822,3.70091,24.60710
3.52654,3.70602,24.60710
3.52637,3.70857,24.60710
3.52654,3.70857,24.60710
3.52671,3.70857,24.60710
3.52704,3.70857,24.60710
3.52755,3.70857,24.60710
3.52772,3.70857,24.60710
3.52806,3.70602,24.60710
3.51895,3.18498,24.60710
3.51322,2.86572,24.60710
3.51154,2.77121,24.60710
3.51120,2.75333,24.60710
3.51120,2.74567,24.60710
3.51137,2.74312,24.60710
3.51154,2.74312,24.60710
3.51170,2.74312,24.60710
3.51187,2.74056,24.60710
3.51204,2.74056,24.60710
3.50429,2.30892,24.60710
3.50007,2.08160,24.60710
3.49889,2.01775,24.60710
3.49856,1.99987,24.60710
3.49839,1.99476,24.60710
3.49839,1.99221,24.60710
3.49856,1.99221,24.60710
3.49856,1.99221,24.60710
3.49873,1.99221,24.60710
3.49873,1.99221,24.60710
3.47248,-0.96800,24.60710
3.45478,-0.80965,24.60710
3.44905,-0.76623,24.60710
3.44703,-0.75601,24.60710
3.44585,-0.75346,24.60710
3.44517,-0.75346,24.60710
3.44450,-0.75346,24.60710
3.44399,-0.75346,24.60710
3.44365,-0.75346,24.60710
3.44332,-0.75346,24.60710
3.42596,-2.48002,24.60710
3.41365,-2.49024,24.60710
3.41011,-2.49790,24.60710
3.40843,-2.50045,24.60710
3.40741,-2.50301,24.60710
3.40657,-2.50301,24.60710
3.40573,-2.50301,24.60710
3.40505,-2.50556,24.60710
3.40455,-2.50301,24.60710
3.40387,-2.50556,24.60710
3.39073,-3.92308,24.60710
3.37809,-4.00226,24.60710
3.37404,-4.02780,24.60710
3.37219,-4.03802,24.60710
3.37101,-4.04312,24.60710
3.36983,-4.04568,24.60710
3.36898,-4.04568,24.60710
3.36814,-4.04823,24.60710
3.36730,-4.04823,24.60710
3.36645,-4.05079,24.60710
3.36645,-4.01247,24.60710
3.36629,-3.98183,24.60710
3.36561,-3.97416,24.60710
3.36511,-3.97416,24.60710
3.36443,-3.97416,24.60710
3.36376,-3.97416,24.60710
3.36308,-3.97416,24.60710
3.36241,-3.97416,24.60710
3.36174,-3.97672,24.60710
3.36106,-3.97672,24.60710
3.35870,-4.07633,24.60710
3.35685,-4.14018,24.60710
3.35584,-4.15806,24.60710
3.35499,-4.16572,24.60710
3.35449,-4.16572,24.60710
3.35381,-4.16827,24.60710
3.35314,-4.16827,24.60710
3.35246,-4.17083,24.60710
3.35196,-4.17083,24.60710
3.35128,-4.17338,24.60710
3.36460,-3.41226,24.60710
3.37320,-2.94742,24.60710
3.37556,-2.81461,24.60710
3.37623,-2.77630,24.60710
3.37640,-2.76352,24.60710
3.37623,-2.76097,24.60710
3.37623,-2.76097,24.60710
3.37606,-2.76097,24.60710
3.37573,-2.76097,24.60710
